extension_id,label,see_categories,manifest_version,permissions_count,has_host_permissions,host_permissions_count,has_content_scripts,has_holistic_match_pattern,match_pattern_scope,has_service_worker,has_background_page,sensitive_permissions_count,has_web_accessible_resources,has_externally_connectable,has_csp_declaration,has_update_url,content_script_count,has_file_match_pattern,has_all_frames,content_script_run_at,has_dnr_rules_file,has_redirect_rules,dnr_rule_count,has_optional_host_permissions,optional_permissions_count,has_cookies_permission,has_history_permission,has_tabs_permission,has_bookmarks_permission,has_topSites_permission,has_browsingData_permission,has_downloads_permission,has_geolocation_permission,has_webRequest_permission,has_webRequestBlocking_permission,has_debugger_permission,has_management_permission,has_activeTab_permission,has_clipboardRead_permission,has_clipboardWrite_permission,has_contentSettings_permission,has_privacy_permission,has_proxy_permission,has_nativeMessaging_permission,has_webNavigation_permission,has_declarativeNetRequest_permission,has_offscreen_permission,has_fileBrowserHandler_permission,js_file_count,total_js_size_bytes,fetch_api_count,xhr_api_count,http_api_total_count,has_external_url_in_js,external_domain_count,has_runtime_sendMessage,has_onMessage_listener,has_eval_or_function,has_websocket,has_sendBeacon,has_cookies_getAll,has_cookies_get,has_document_cookie,has_formdata,has_blob,has_arraybuffer,has_setInterval,has_setTimeout,has_json_stringify,has_btoa,has_downloads_onCreated,has_downloads_cancel,has_downloads_download,has_tabs_create,has_declarativeNetRequest_js,outbound_request_count,unauthorized_domain_count,sends_user_data,has_periodic_sync,is_sw_initiated,is_cs_initiated,see_behavior_detected,cookies_stolen,redirect_detected,download_hijacked
ChatBlaze version 2.0.2__blmioeckhpfoiojfbdijnefipmaaggmi_v2.0.2,1,"UReq,UProf,CE",3,3,False,0,True,False,2,True,False,2,False,True,False,True,6,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14,1160158,68,1,139,True,12,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
ChatGPT to Word__aehalpmgafihhpgeopepgalkjdapfooo_v1.1.1,1,"UReq,UProf,UDown",3,2,False,0,True,False,2,True,False,1,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,619280,1,0,7,True,14,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,True,False,0,4,False,False,False,True,True,False,True,False
Check Link Price by LinkBuilder.com__picphhmdfggoholknhdcalnmjpmnpone_v1.0.23,1,"UReq,CE",3,2,False,0,True,False,2,True,False,1,True,False,False,True,4,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1441291,1,2,9,True,6,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
ChromaStudio — AI Image & Video Editor__lehiimlkkflmnodfpniofjidcabdlbcm_v2.0.1,1,"UReq,UProf",3,3,False,0,True,True,3,True,False,1,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,14134,0,0,1,True,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Chrome Pets - Pets for Your Browser__ifeomenedhoncedpchjfjcencnmnonen_v1.1.0,1,,3,2,False,0,True,True,3,True,False,1,True,False,False,True,1,False,False,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,32885,0,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Chrome Reading Mode__ahgmehcfibndidbdlilbhfgaaljhabbn_v1.0.0,1,,3,4,False,0,True,True,3,True,False,2,False,False,False,True,1,False,False,2,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,48735,0,0,0,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Chzzk VOD Highlighter - 치지직 다시보기 하이라이터__ncdocabahdggcmpdacfjnkgdalmcmdpi_v1.0.0,1,"UReq,UProf",3,1,False,0,True,False,2,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,8496,4,0,6,True,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
cifnddnffldieaamihfkhkdgnbhfmaci,1,"UReq,UProf,LF,CE",3,4,False,0,True,True,3,True,False,3,False,False,False,True,1,True,False,3,False,False,0,False,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,23339,0,0,11,False,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Claude Chat HUD — Keyboard Overlay for AI Chats__ejfinbbnojdbhemaijgigldgdahgafij_v0.8.0,1,"UReq,UProf",3,4,False,0,True,False,2,True,False,2,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,3,879802,0,0,6,True,7,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Claude Lite__jjnpgbknaolhhallboicaeeimhdnkdhd_v1.4.0,1,"UReq,UProf",3,2,False,0,True,False,2,True,False,1,False,False,False,True,2,False,False,1,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,86935,0,0,2,True,1,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Claude Send with Shift+Enter__dfahifmibebgcajjalegpbimonjhipdf_v1.2,1,UProf,3,2,False,0,True,False,2,True,False,1,True,False,False,True,1,False,False,1,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,7963,0,0,0,True,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Claude to PDF__mneopldolfcfoefkmedgdclnabpjkegk_v1.6.1,1,"UReq,UProf,UDown",3,3,False,0,True,False,2,True,False,2,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,343796,0,0,5,True,7,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,False,0,4,False,False,False,True,True,False,True,False
Claude Web Clipper__apcbojjedehhpipalpongececpiaofei_v1.0.0,1,UProf,3,3,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,22351,0,0,0,True,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Clawfy__gccpalfakgndbhdlfbhjbajjjnggcfmf_v0.7.0,1,"UReq,UProf",3,4,False,0,True,True,3,True,False,2,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,78067,4,0,13,True,3,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Click Zap__imgkcfkfipnbjhfifkjbnjiaaommgcmf_v1.5,1,"UReq,UProf",3,0,False,0,True,True,3,False,False,0,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4115,0,0,1,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
ClickClean – Browser Cleaner__fjbhilfmdkomdobonmnefojcnjlmmnpl_v1.4.0,1,"UReq,UProf",3,4,False,0,True,True,3,True,False,2,True,False,True,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,39355,1,0,1,True,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Cloud ERP Clipboard Helper__ffohcfepkoflfkhbncphjdagppnhfbcc_v2.2.0,1,"UReq,UProf",3,2,False,0,True,False,2,False,False,2,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,4,492738,28,16,80,True,1,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
CluedUp.ai__jmannbbpjbdhbklaibmbfenojhjkjakf_v1.0.2,1,"UReq,UProf",3,2,False,0,True,True,3,False,False,1,True,False,False,True,2,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,274073,6,0,13,True,6,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0,3,False,False,False,True,True,False,False,False
Code Block Viewer__dnfojkeneofcdmcajhiiblecpdfngihb_v1.2.0,1,"UReq,UProf",3,1,False,0,True,True,3,False,False,1,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,4078022,29,0,36,True,7,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
Color Inverter__pakfjohanjhjlfhhbdbgjgjagpohiiao_v1.6.0,1,"UReq,UProf",3,2,False,0,True,True,3,True,False,1,False,False,False,True,1,False,True,1,False,False,0,True,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9,31741,0,0,2,False,0,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Command+Scroll Zoom__afnejjeldjdjoccijfbaeejoidmnkebl_v1.0.2,1,,3,0,False,0,True,True,3,True,False,0,False,False,False,True,1,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1978,0,0,0,False,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
"Composition Grid_ Rule of Thirds, Golden Ratio & More__jogbipaobeabiebmceafacioemlincdl_v1.1.3",1,"UReq,UProf,LF",3,3,False,0,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,239592,1,0,7,True,4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
ContactOut Collector__cdiloaiknhibffknpbndckpplloecngc_v2.3,1,"UReq,UProf",3,3,False,0,True,False,2,False,False,2,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,66849,0,0,1,False,0,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0,4,False,False,False,True,True,False,True,False
Convert_ Web to PDF — Save Any Webpage as PDF__oiipppfgkckndcgjdjajjbihookenogo_v1.0.11,1,"UReq,UProf,UDown",3,6,False,0,True,True,3,True,False,3,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,98349,1,0,7,True,2,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,0,4,False,False,False,True,True,False,True,False
Cookie Blocker__ahjhpmgimnfkgbafmnjlegoficncmccj_v1.0,1,"UReq,UProf,CE",3,1,False,0,True,True,3,True,False,0,False,False,False,True,2,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,51847,2,0,5,True,3,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,2,3,False,False,True,True,True,False,False,False
Copy Paste History__moegmoaddkdpoojebchldeadfifmdcpp_v1.0.2,1,"UReq,UProf,CE",3,7,False,0,True,True,3,True,False,4,False,False,False,True,1,False,False,2,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,4,435741,1,2,21,True,11,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,0,6,False,False,False,True,True,False,True,False
Copy URL — One-Click URL Copier & Link Shortcut (Ctrl+Shift+C)__ndpdhbnlllblljkmbcdolnjpbcfolnme_v1.2.0,1,"UReq,UProf",3,5,False,0,True,True,3,True,False,3,False,False,False,True,1,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,6,21875,0,0,5,True,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
